CPU_Usage(%),Memory_Usage(MB),Disk_IO(MB/s),Network_Usage(Mbps),GPU_Utilization(%),Execution_Time(sec),Response_Time(ms),Requests_per_sec,Error_Rate(%),Crash_Frequency,Memory_Leak_Rate(MB/sec),User_Load,Peak_Idle_Ratio,Application_Category
44.53051100132904,2186.0179495263733,81.19895448227118,114.12569084180585,40.652775219145276,5.152952016603314,470.9612925306417,143.2103194950466,0.7958667226799223,0,0.18971056631022698,89.90129815624272,0.6263245367134176,Moderate
61.37050982126223,2551.898540988862,150.06604214106025,205.02361806575252,39.73214163251963,6.558107946702663,769.0160653208466,90.15223740667005,0.5520399101914486,5,0.3606031900602438,64.60354656913921,0.3536082712390958,Resource-Intensive
49.82402299523801,2780.873061833203,84.94200657070148,41.0763473247368,50.82211072950146,5.796403606473341,179.29717963909312,263.123690152445,2.132990332706831,0,0.8397252697530586,271.95245485741185,0.39465802738847167,Moderate
22.939770709726123,1745.9057419677326,59.99479627575007,83.52715437962952,-13.52124834754646,7.113099838575247,139.6702200029787,116.63228263354266,1.5184841552801982,1,0.29104987388919046,201.45954790710522,0.39852691720721006,Moderate
93.95055515725417,3488.818941850008,94.76842445981713,168.58946298634902,75.10980945755792,8.005174782466112,653.1325086609796,79.22437947710216,1.9600806151989905,2,0.8488541990079682,270.73512645880794,0.393054202854229,Resource-Intensive
44.2266941289308,1470.0256472844453,74.26532493048828,123.88646311865014,16.02429940180013,2.0816448982383746,84.03946314095414,200.95073640252537,2.569456655185235,0,0.486701937110518,759.7939885182341,0.24398362575689647,Efficient
47.219869779992734,1573.0487601624789,67.8970445337309,14.898436279324997,34.480117981628666,3.2759537114789823,148.66145712307068,201.68008299898003,0.42025136836659016,1,0.166362886566308,150.4850250282314,0.2018973838906974,Efficient
43.9357650425384,582.3681011534594,12.906080014319464,86.11457040645764,12.353263924668216,1.5585696901793773,107.05189557967923,369.5454230565269,-0.10220069449563363,1,0.5772512623450314,416.1918827147246,0.11780792713290716,Efficient
75.31813771462691,3169.6312139314778,209.71092270089645,145.8756026894297,76.14012104438804,11.542281673918385,906.54584934067,67.89879741548863,3.131504116541051,3,0.9652815218782735,218.126793455948,0.6738892786249318,Resource-Intensive
107.1241155975078,2811.898479997782,134.35378436296105,126.36817403083194,40.17059897937278,5.930876090405365,588.7687147431965,219.32301860225002,3.301318377260401,0,0.6674277463025786,653.1827052861022,0.3702179153214238,Moderate
55.31837314866891,3699.781422252793,99.02101632767796,77.76076064631316,70.77812128244271,7.760858702636135,411.85452089929413,55.26080233077014,0.11084854070857464,3,0.32070294548270006,329.69658202086384,0.5604170870223033,Resource-Intensive
16.477389406734474,1865.817702659197,88.03933957109561,111.03570691710038,25.8269741030102,0.6716979675768164,320.3577792087472,266.2088327909029,1.2762281625392289,0,0.4249454955161923,420.3991123102277,0.21014224857376274,Efficient
65.05313997666283,3449.4828095482144,115.03077325844338,121.19742460670565,30.011204136442814,4.666305240518056,518.4459900081627,115.44836012304319,4.694002004238261,6,1.4893742976895943,248.988763246919,0.758222307020676,Resource-Intensive
50.49028494756181,2404.348993789917,111.03699614046316,69.17032640021165,34.42682405782109,4.191125299709569,379.83539033718245,214.65449538837393,2.5296425423152225,0,0.25334326386657635,219.251726773532,0.5493462198909194,Moderate
42.181854065492196,1703.9410233533524,104.79669746124856,142.51793194812421,31.38135475558883,6.178966635331735,221.90377882093378,169.91459111108878,2.953010848096439,1,0.5370654079651014,353.3843607462662,0.40622615176353544,Moderate
29.276348190982834,588.5844333293878,55.882832440030015,123.52513990650749,19.497875824724268,1.0512152744828729,224.36381660399718,338.1126638553143,1.1504386780281053,0,0.39673148176517953,696.6241445885081,0.378327786318786,Efficient
64.50504159299142,2312.8253727961333,80.11747507344451,112.48674397335463,21.99728715103057,9.185732574306197,226.70532363509255,97.18935163014359,2.7740737055007507,0,0.6633445789320039,273.8606505482827,0.4171249334870798,Moderate
71.27086872669472,2130.989311992867,43.426775084529424,96.23648790674906,49.134339154772164,5.405644888480353,153.1934995768305,322.6889968764493,1.6688710801531381,1,0.15291335251372368,458.1817750375393,0.3069703858987637,Moderate
47.239576298989064,2779.8904179564934,179.55484318599974,182.66081565859992,35.659015616450766,7.161355548172895,901.4805217205069,46.09988308499298,4.386261937682354,3,0.9078694260560494,50.71301914233118,0.35445827311541334,Resource-Intensive
60.009588115600884,2346.4038277749833,84.2944658697542,13.07681133942998,31.342073426055443,2.408997558681863,389.72891895234886,304.93196478346283,1.3161237662092353,3,0.6034792963909541,93.26288393281902,0.530615982037086,Moderate
42.77724145699355,1398.1879993184223,41.12049876416441,43.36092255603947,9.412785357220946,3.608372455647499,186.3296330022271,452.11903153255855,0.7733543015445465,0,0.36066119274352926,830.7411517164658,0.4070400675245364,Efficient
32.861886442595875,1434.5607624798952,69.82556958261814,105.4462762205458,38.37128859917043,1.7870307887766137,106.90627287879343,378.619667661137,0.7208110848105715,0,0.46879899105874157,825.5846890183191,0.43412686286633406,Efficient
73.49395859190314,5603.3164229023505,58.54561880867223,144.69299455087705,79.4759432202413,4.289897840923917,677.4810881624135,85.47507137925143,2.845818592971532,3,0.992979367724626,172.5526293617417,0.6206866255508765,Resource-Intensive
76.49905217146413,3793.4201340934874,109.30550446026743,62.87363763917132,34.79914024204139,3.619836433405162,815.8198093366402,70.881602970355,-0.943593961034106,2,0.6055093365903548,270.3979316304861,0.8368678042445257,Resource-Intensive
2.3503010954656,619.3673952403524,28.455600722945437,135.8179233398399,11.713514988047823,1.7158215056566326,148.78191473041855,314.31568869332517,-0.37169783944104884,1,0.10350848560054415,340.29267766663077,0.3076844003051546,Efficient
37.01604761501283,3596.088066084415,98.27610027944863,55.719533553783506,30.010753036019864,8.393300587432735,160.1852726937036,163.03399949021963,1.2716997279421367,3,0.757477146798297,630.0111216237589,0.5492884762528303,Moderate
62.68496573118635,1961.1118731677016,72.8527141774566,104.37778576944864,63.737253368344795,7.377825629095648,285.21495791607504,13.21751631755194,2.6909577670528617,2,0.9828000960448399,366.3202807595484,0.25686633481448695,Moderate
58.72533860541751,2370.844385194116,116.15110633099255,121.38248051015456,3.0372969276036628,4.9849848716868745,541.773506462298,269.59070249812976,3.5099406318683,1,0.8035910456545846,543.441992062733,0.3887702943133208,Moderate
24.78563089043608,1391.5049751869935,83.46857937641431,89.39899964941267,13.70174264078807,0.2733819187522166,197.90727475188118,207.40144873536659,0.48767052976795006,1,0.1393714056672555,620.4078220015235,0.22270342105757807,Efficient
28.90141301975865,2541.751383284771,55.055753799567896,51.69177012233891,0.490828130291483,6.388296272975693,241.59043442048477,227.73691500984148,2.7000196971414687,1,0.5870349090579249,328.4282951632125,0.5822794200720005,Moderate
59.7146576836942,3795.061121488479,61.79866005438229,165.81825188038619,44.11280663967497,7.009678708002119,709.1204993827603,135.8957883904616,0.5746310288410656,3,1.549373550372281,109.73354386470444,0.48531799562190736,Resource-Intensive
85.65594739191155,5984.133990864735,83.35761492662645,122.480598963254,20.6675541175763,6.171350879198284,815.2206065743103,115.20257993830904,2.1688874122606263,2,0.675115967241195,293.0364027660266,0.46450569574622413,Resource-Intensive
81.06259141642781,2632.335702166168,99.48575494308486,102.01313229485045,31.993008850946843,3.0202972564955473,293.78843222557737,154.4982009198861,1.2400646201397292,4,0.8466870748433634,288.91594462505077,0.5698968066531969,Moderate
101.35453854381177,2930.223714372819,126.0306646460602,108.62100632386316,25.826960645679495,5.535974290752166,651.9537778220348,28.07814195016681,1.5503163067109598,1,0.7953348707239253,370.4524762516394,0.5183714076789387,Resource-Intensive
31.475936825540863,627.9826393617749,50.95298217055228,66.59130745556526,25.762555635535705,0.571038523206628,228.81621696726353,447.33165922369597,0.7134698707289098,0,0.09817527049543054,571.27473045304,0.3941695176209388,Efficient
66.27343704310837,2545.3877762814222,87.70827818644776,129.42656063944744,49.36006396736023,6.572939078741014,175.73837405754318,195.62776659486616,2.2323848378957942,2,0.20451516042408058,315.7129846538725,0.30572986197459956,Moderate
48.13840848264032,61.22540149378074,25.525259571497493,55.07878084132281,38.79621115588806,2.772002740775979,435.8873621977673,135.83362877849618,2.2831749872169147,3,-0.15116761537719303,249.86551345220957,0.2912259363967715,Moderate
45.3195706664396,1976.4186881186774,89.28488587528305,135.26433046963038,33.75978249354813,3.9409141110399117,325.3847473850649,112.68694820359619,2.343153524088678,0,0.9751848833786119,477.17653025767186,0.5738150012748795,Moderate
42.474267932917314,2093.1922486045823,154.63067503542095,234.91813509824172,74.07116626257921,6.201985004288591,804.2181897249318,56.087302950361774,5.692674169927431,2,0.2684361571530256,317.59526431429487,0.5627661152673616,Resource-Intensive
30.145262547324005,1410.6335657655502,114.99978731102297,133.03059388412797,29.99899070137932,9.151391204777031,132.30570079539413,210.57264783422025,0.8894109204911826,3,0.7431397183071833,310.17140323562677,0.4169342181105346,Moderate
27.058535986960123,1098.7890286614174,70.9427395238548,108.36929127475014,23.376168721813137,-0.18807977650791896,116.1367983815842,402.5743029700659,1.3872564909002087,0,0.37025590252101104,757.3748022619893,0.32097981100009537,Efficient
70.90988933553851,2328.494490300799,95.08870611306428,183.41798122282697,65.84713565099335,5.802597431412952,650.8329494921875,115.51310205206809,3.0346279803012934,4,-0.34794739112799133,151.01526350025387,0.40336392966257195,Resource-Intensive
8.74265487875364,380.9462174705801,48.53082925834518,76.55220848088916,29.450640881660572,3.025371325764906,125.67700889601757,286.0801528607297,0.1766159097711416,0,0.45381098561269295,786.1918997708397,0.1887239742089762,Efficient
48.46659369685106,2770.2843198454275,163.02522742256653,96.32249904772318,41.65702169733545,6.095261946359585,293.2475580557912,127.03839087913867,2.6281355215172426,4,1.005161363225127,269.8809393383504,0.6434945185542643,Resource-Intensive
60.05778002501654,2390.4240662500056,77.86978898237498,89.80680806046935,26.778577954123474,4.877365202435517,327.35765830384844,328.026864373829,2.3688935504235245,1,0.5180442867322921,299.7958589518999,0.41695870023193005,Moderate
14.208531084799098,2304.062099336712,86.12926459840254,101.49047893177153,6.197699132823267,4.492045823065382,220.1854456341008,146.56222742954537,3.399548737866351,1,0.4631025139735805,228.9414203897897,0.29150539684360655,Moderate
44.509657937004505,3714.401515297505,171.73303880322095,154.09056534435888,56.49858962489735,3.900426948027371,777.7211266677473,44.74484322989714,2.91238621704633,2,0.2968927755594587,106.38159975162802,0.6837867604730243,Resource-Intensive
25.084589499601453,1507.424597476993,53.47687302092072,142.92036271647424,16.796359205923707,2.9959823630398383,206.7867651085736,260.29324515670646,2.201017354162358,0,0.25542502949088003,540.2708921920434,0.3256024032893662,Efficient
22.18697246528961,1266.8596870758715,59.91308570327505,113.9405918191949,14.681533229835171,4.870166935296994,144.32402862436905,327.59579307830796,0.3714082499355146,0,0.12732060149247784,407.2100090642949,-0.04182322337158645,Efficient
21.80713188553731,1276.5959176762144,55.18138234212123,53.50629826477193,-2.6244802102309492,2.0473371989861864,260.4481810778004,468.10448346601197,1.2015857878678626,0,0.25174827579532544,679.1712326653513,0.3278385232057311,Efficient
67.03516193922854,1772.466973093494,106.52558206263123,36.7831306636937,56.57821283007192,9.79574011425143,427.74888211128507,185.4018880959132,2.767758102261325,0,0.4324352813714613,329.6449967928545,0.3324836928388582,Moderate
15.570670948493383,1494.4622810113158,81.75822233172771,82.05702350807012,33.63280623242389,3.6577679104298815,46.63320986621754,312.09972610628915,0.9603269857957712,0,0.22559715092793747,321.9754958819516,0.18656970869708772,Efficient
18.754036481108994,1215.1244179601147,51.566967182751185,82.41075873250185,48.37296382310127,0.2356777370140941,197.07578733824425,404.1632378448355,1.6880448969752972,0,0.5715834641587834,569.7632954910101,0.35308119098989443,Efficient
62.66774711941559,1748.7668150585182,69.45122330170481,4.9628184654031315,44.4082641671108,6.69433771055834,234.88795893952482,330.60881569103566,3.16762702415184,1,1.3779681745329757,515.0189319633189,0.37813322463173066,Moderate
69.41070568472158,5218.818903836933,154.9114024032247,139.67523438682824,66.72775912798983,4.29602176200604,420.9575784686086,92.99385402073254,1.5336070203143406,1,0.9238205135444074,478.48940250662486,0.7119251898416843,Resource-Intensive
37.15526199012825,2598.364918728416,85.42650902315143,90.19425305388961,35.546481815425835,4.10257570155947,690.7208303913628,34.21363320665152,3.5371489435246337,2,0.9073173332114959,93.46657441165078,0.9579301956868521,Resource-Intensive
73.67653621395567,3222.872466113273,101.08805076777072,115.20202470171387,12.105372900652135,4.928579441759905,595.1569000720798,137.86146551399537,5.228536482147502,2,0.8298272878572642,451.76659909141983,0.5804997642281384,Resource-Intensive
33.633916538039564,2449.882667634031,128.84283232791262,103.17908328842394,42.61790390199096,6.659593302701372,170.73601980894838,296.34451918896457,1.9216820049444905,2,0.4823991467599893,106.14515279928793,0.43042157935681064,Moderate
46.67128427414663,2178.476280647897,76.0938738577895,79.83355508515396,38.71843486402148,3.8345267908896146,237.66342849497698,296.6808933842836,0.7065900072342581,0,0.4553519418865325,329.9662598971479,0.3815672478268146,Moderate
70.26630016770831,2795.570087242504,123.85617918136747,116.09705398640995,45.57598381443529,8.205702054352075,396.2242931157608,80.74676026735332,1.6235559083654032,3,1.3551063332836284,200.0198555707546,0.4585973693224056,Resource-Intensive
63.77868240219837,1341.5595081640963,44.18787813057455,52.54368257908243,36.253518611983296,2.4407040512970486,-46.801752662790676,-19.40508923587754,-0.08529532661086403,1,0.24364184904348568,322.6135338056107,0.3262071066111473,Efficient
55.74771018682884,2880.7073427580453,74.59403081259097,100.22905937164137,40.2227263809969,5.799460793392177,56.60381426787336,238.7340948209441,2.967218576070364,2,0.5970726360718048,243.36927895493557,0.4051277808066066,Moderate
32.507320828357265,5363.153627623503,116.43078461562753,89.44478494703958,33.11268598055307,5.637680290740084,797.4007613034512,140.9425970612063,1.4749944860793147,0,1.8997706396984704,421.60749568892254,0.6454300845617548,Resource-Intensive
28.57356203381013,2793.966624417491,74.02605704925334,82.78436341280207,21.580938763357565,4.379593412411146,293.15223774123064,75.20421267482944,3.510494459794984,0,0.4879785869663226,383.19953142485844,0.5154301427440582,Moderate
77.4924656610483,4748.014501757669,184.60399308918466,110.92539506609265,51.693464941906086,6.538623523386452,796.714124548664,110.07685269800805,2.2182158687886435,2,1.5356711292302445,148.95534850387546,0.8652317503391418,Resource-Intensive
1.533966835135253,709.1967489320128,58.47263815550357,52.669005357014065,24.50765678296843,3.431303088165861,156.68000775517817,584.064653802053,1.020809001512498,0,0.3864049947743747,412.885636292636,0.5177765583026978,Efficient
61.54952305778701,3074.277287060045,78.0996714483866,97.08332836261096,30.42146162745475,2.644431987448448,270.9598159754289,139.30465607583423,3.0179135334519485,1,0.4402877635487753,364.8024571382429,0.43702262758840427,Moderate
14.065017495790215,1718.587192651274,52.90066813470717,138.12929322341836,11.898813412780111,5.533188940949074,233.4043870493299,224.60433047331082,0.41403926353617576,0,0.2177064555374832,277.0705271550159,0.3872824306449729,Efficient
52.15091498278633,2363.2775027746065,78.18871349720102,145.20744405457822,1.9951246700717036,3.1893384722536777,123.0961203637659,383.5825134462391,0.06100468022143202,1,0.29447399608127833,423.9696501641683,0.3967784915648266,Efficient
52.6501831455566,3154.7809438423114,130.4529749657294,112.62218847678508,36.76922358011118,6.646564405890641,482.5001124542813,97.37247032897909,3.413236158500944,3,0.478211055846417,361.4774061610217,0.6232605802044258,Resource-Intensive
23.57180076979204,952.315404141237,60.98461280468681,32.88218988547356,20.417965167137503,1.2168561303552863,149.31945094317774,554.2511676120431,0.38224379116836366,1,0.16063261725021008,630.4139318095913,0.44508378884290906,Efficient
75.30967670616431,3231.959983661358,125.58674912629635,162.12015882496064,31.587724845425775,5.217403288532431,310.47036947457025,219.4518902749287,-0.3641409550081085,2,1.2524371117857473,376.2793880361038,0.530805599788346,Moderate
67.55000248076705,2657.375004094367,94.99759316554372,144.8318492352214,8.697472614765356,4.450887703009104,377.2016676823247,95.43832767107776,2.0777456164363266,2,0.6865198251815935,486.77391444031997,0.5781606349209745,Moderate
41.49860186639845,2727.8647223949415,78.7686457799047,191.33254003519113,19.771258102227343,4.902371438093929,303.98568105552084,300.1138195852295,3.451418548350299,2,0.7910454805945019,585.1861283077529,0.41788303446121083,Moderate
72.51152375435663,2280.626702633521,132.77675966683296,134.2563751096883,44.817843304128985,10.244550692009035,778.9171712186743,64.56190795801837,3.1454399607693246,3,1.8247103250527597,163.10686740070008,0.570475258875836,Resource-Intensive
53.33827016093478,2912.8372153834257,190.14505121376118,155.396887199443,42.85216835780595,4.996644870359376,606.3436188189819,90.36895353017468,1.9780312068008115,6,0.6654213399543502,52.551974575244884,0.8045874828361518,Resource-Intensive
247.65810037572612,9407.925720691288,64.42241963861979,107.73530850182901,23.138897453863777,6.476364687484502,261.64773488639577,90.81911333574418,12.561697973388792,1,4.361005994068481,40.981352978029804,0.41803190283201586,Moderate
68.08433158700532,3306.1864692561994,93.93082243642506,132.5569469325747,57.66678688156301,7.541528688517226,778.1997849872133,141.36916128721356,4.377033817428254,2,0.8784948478609418,199.99381784509976,0.6612553842690551,Resource-Intensive
